index,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,variance,AUC,
997,3,1,0,-3,0,1,2,4,3,5,3,-3,-1,1,5.408163265,0.982721004,[0.981356443312-0.984085564596]
1015,3,1,0,-2,-1,1,2,4,3,5,3,-3,-1,1,5.12244898,0.982721004,[0.981356443312-0.984085564596]
1017,3,1,0,-3,-1,1,2,4,3,5,3,-3,-1,1,5.637755102,0.982721004,[0.981356443312-0.984085564596]
1019,3,1,0,-3,-2,1,2,4,3,5,3,-3,-1,1,6,0.982721004,[0.981356443312-0.984085564596]
1153,3,1,0,-1,0,1,2,5,4,6,4,-4,-2,0,7.37244898,0.982721004,[0.981356443312-0.984085564596]
1877,3,1,0,-2,0,1,2,5,4,6,4,-4,-2,0,7.775510204,0.982721004,[0.981356443312-0.984085564596]
1883,3,1,0,-3,0,1,2,5,4,6,4,-4,-2,0,8.31122449,0.982721004,[0.981356443312-0.984085564596]
1889,3,1,0,-4,0,1,2,5,4,6,4,-4,-2,0,8.979591837,0.982721004,[0.981356443312-0.984085564596]
1895,3,1,0,-2,-1,1,2,5,4,6,4,-4,-2,0,8.025510204,0.982721004,[0.981356443312-0.984085564596]
1901,3,1,0,-3,-1,1,2,5,4,6,4,-4,-2,0,8.551020408,0.982721004,[0.981356443312-0.984085564596]
1907,3,1,0,-4,-1,1,2,5,4,6,4,-4,-2,0,9.209183673,0.982721004,[0.981356443312-0.984085564596]
1913,3,1,0,-3,-2,1,2,5,4,6,4,-4,-2,0,8.923469388,0.982721004,[0.981356443312-0.984085564596]
1919,3,1,0,-4,-2,1,2,5,4,6,4,-4,-2,0,9.571428571,0.982721004,[0.981356443312-0.984085564596]
1925,3,1,0,-4,-3,1,2,5,4,6,4,-4,-2,0,10.06632653,0.982721004,[0.981356443312-0.984085564596]
618,2,1,0,-2,-1,0,3,6,3,7,2,-2,-1,0,7.06122449,0.982713686,[0.981244100376-0.984183272204]
617,2,1,0,-2,-1,0,3,5,3,7,2,-2,-1,0,6.454081633,0.982713607,[0.981244020361-0.984183192830]
282,4,3,0,-2,-1,0,2,3,2,4,2,-2,-1,1,4.066326531,0.98269888,[0.981231081691-0.984166678825]
1100,4,3,0,-2,-1,0,2,4,3,5,3,-3,-2,0,6.265306122,0.98269888,[0.981231081691-0.984166678825]
1102,4,3,0,-3,-1,0,2,4,3,5,3,-3,-2,0,6.780612245,0.98269888,[0.981231081691-0.984166678825]
1104,4,3,0,-3,-2,0,2,4,3,5,3,-3,-2,0,7.142857143,0.98269888,[0.981231081691-0.984166678825]
500,2,1,0,-2,-1,0,3,4,3,7,2,-2,-1,0,5.979591837,0.982658886,[0.981189238571-0.984128532870]
240,3,1,0,-1,0,1,2,3,2,4,2,-2,-1,2,2.836734694,0.982643139,[0.981274129234-0.984012147965]
249,3,1,0,-2,0,1,2,3,2,4,2,-2,-1,2,3.209183673,0.982643139,[0.981274129234-0.984012147965]
258,3,1,0,-2,-1,1,2,3,2,4,2,-2,-1,2,3.428571429,0.982643139,[0.981274129234-0.984012147965]
968,3,1,0,-1,0,1,2,4,3,5,3,-3,-2,1,4.882653061,0.982643139,[0.981274129234-0.984012147965]
1005,3,1,0,-2,0,1,2,4,3,5,3,-3,-2,1,5.265306122,0.982643139,[0.981274129234-0.984012147965]
1007,3,1,0,-3,0,1,2,4,3,5,3,-3,-2,1,5.780612245,0.982643139,[0.981274129234-0.984012147965]
1030,3,1,0,-2,-1,1,2,4,3,5,3,-3,-2,1,5.494897959,0.982643139,[0.981274129234-0.984012147965]
1032,3,1,0,-3,-1,1,2,4,3,5,3,-3,-2,1,6,0.982643139,[0.981274129234-0.984012147965]
1034,3,1,0,-3,-2,1,2,4,3,5,3,-3,-2,1,6.352040816,0.982643139,[0.981274129234-0.984012147965]
1155,3,1,0,-1,0,1,2,5,4,6,4,-4,-3,0,7.918367347,0.982643139,[0.981274129234-0.984012147965]
1879,3,1,0,-2,0,1,2,5,4,6,4,-4,-3,0,8.31122449,0.982643139,[0.981274129234-0.984012147965]
1885,3,1,0,-3,0,1,2,5,4,6,4,-4,-3,0,8.836734694,0.982643139,[0.981274129234-0.984012147965]
1891,3,1,0,-4,0,1,2,5,4,6,4,-4,-3,0,9.494897959,0.982643139,[0.981274129234-0.984012147965]
1897,3,1,0,-2,-1,1,2,5,4,6,4,-4,-3,0,8.551020408,0.982643139,[0.981274129234-0.984012147965]
1903,3,1,0,-3,-1,1,2,5,4,6,4,-4,-3,0,9.066326531,0.982643139,[0.981274129234-0.984012147965]
1909,3,1,0,-4,-1,1,2,5,4,6,4,-4,-3,0,9.714285714,0.982643139,[0.981274129234-0.984012147965]
1915,3,1,0,-3,-2,1,2,5,4,6,4,-4,-3,0,9.428571429,0.982643139,[0.981274129234-0.984012147965]
1921,3,1,0,-4,-2,1,2,5,4,6,4,-4,-3,0,10.06632653,0.982643139,[0.981274129234-0.984012147965]
1927,3,1,0,-4,-3,1,2,5,4,6,4,-4,-3,0,10.55102041,0.982643139,[0.981274129234-0.984012147965]
685,3,1,0,-1,0,1,2,4,3,5,2,-2,0,1,3.515306122,0.982452901,[0.981104360018-0.983801440973]
691,3,1,0,-2,0,1,2,4,3,5,2,-2,0,1,3.918367347,0.982452901,[0.981104360018-0.983801440973]
693,3,1,0,-2,-1,1,2,4,3,5,2,-2,0,1,4.168367347,0.982452901,[0.981104360018-0.983801440973]
1147,3,1,0,-1,0,1,2,5,4,6,3,-3,-1,0,5.959183673,0.982452901,[0.981104360018-0.983801440973]
1831,3,1,0,-2,0,1,2,5,4,6,3,-3,-1,0,6.37244898,0.982452901,[0.981104360018-0.983801440973]
1835,3,1,0,-3,0,1,2,5,4,6,3,-3,-1,0,6.918367347,0.982452901,[0.981104360018-0.983801440973]
1839,3,1,0,-2,-1,1,2,5,4,6,3,-3,-1,0,6.632653061,0.982452901,[0.981104360018-0.983801440973]
1843,3,1,0,-3,-1,1,2,5,4,6,3,-3,-1,0,7.168367347,0.982452901,[0.981104360018-0.983801440973]
1847,3,1,0,-3,-2,1,2,5,4,6,3,-3,-1,0,7.551020408,0.982452901,[0.981104360018-0.983801440973]
113,3,1,0,-1,0,1,2,3,2,4,1,-1,0,2,2.168367347,0.982410352,[0.981060857109-0.983759846462]
396,3,1,0,-1,0,1,2,4,3,5,2,-2,-1,1,3.775510204,0.982410352,[0.981060857109-0.983759846462]
403,3,1,0,-2,0,1,2,4,3,5,2,-2,-1,1,4.168367347,0.982410352,[0.981060857109-0.983759846462]
408,3,1,0,-2,-1,1,2,4,3,5,2,-2,-1,1,4.408163265,0.982410352,[0.981060857109-0.983759846462]
1149,3,1,0,-1,0,1,2,5,4,6,3,-3,-2,0,6.37244898,0.982410352,[0.981060857109-0.983759846462]
1833,3,1,0,-2,0,1,2,5,4,6,3,-3,-2,0,6.775510204,0.982410352,[0.981060857109-0.983759846462]
1837,3,1,0,-3,0,1,2,5,4,6,3,-3,-2,0,7.31122449,0.982410352,[0.981060857109-0.983759846462]
1841,3,1,0,-2,-1,1,2,5,4,6,3,-3,-2,0,7.025510204,0.982410352,[0.981060857109-0.983759846462]
1845,3,1,0,-3,-1,1,2,5,4,6,3,-3,-2,0,7.551020408,0.982410352,[0.981060857109-0.983759846462]
1849,3,1,0,-3,-2,1,2,5,4,6,3,-3,-2,0,7.923469388,0.982410352,[0.981060857109-0.983759846462]
752,2,1,0,-1,0,1,2,5,4,6,4,-4,0,1,6.392857143,0.982335121,[0.980960905917-0.983709335664]
768,2,1,0,-2,0,1,2,5,4,6,4,-4,0,1,6.816326531,0.982335121,[0.980960905917-0.983709335664]
769,2,1,0,-3,0,1,2,5,4,6,4,-4,0,1,7.37244898,0.982335121,[0.980960905917-0.983709335664]
770,2,1,0,-4,0,1,2,5,4,6,4,-4,0,1,8.06122449,0.982335121,[0.980960905917-0.983709335664]
777,2,1,0,-2,-1,1,2,5,4,6,4,-4,0,1,7.086734694,0.982335121,[0.980960905917-0.983709335664]
778,2,1,0,-3,-1,1,2,5,4,6,4,-4,0,1,7.632653061,0.982335121,[0.980960905917-0.983709335664]
779,2,1,0,-4,-1,1,2,5,4,6,4,-4,0,1,8.31122449,0.982335121,[0.980960905917-0.983709335664]
780,2,1,0,-3,-2,1,2,5,4,6,4,-4,0,1,8.025510204,0.982335121,[0.980960905917-0.983709335664]
781,2,1,0,-4,-2,1,2,5,4,6,4,-4,0,1,8.693877551,0.982335121,[0.980960905917-0.983709335664]
782,2,1,0,-4,-3,1,2,5,4,6,4,-4,0,1,9.209183673,0.982335121,[0.980960905917-0.983709335664]
1135,2,1,0,-1,0,1,2,6,5,7,5,-5,-1,0,9.816326531,0.982335121,[0.980960905917-0.983709335664]
1385,2,1,0,-2,0,1,2,6,5,7,5,-5,-1,0,10.25,0.982335121,[0.980960905917-0.983709335664]
1386,2,1,0,-3,0,1,2,6,5,7,5,-5,-1,0,10.81632653,0.982335121,[0.980960905917-0.983709335664]
1387,2,1,0,-4,0,1,2,6,5,7,5,-5,-1,0,11.51530612,0.982335121,[0.980960905917-0.983709335664]
1393,2,1,0,-5,0,1,2,6,5,7,5,-5,-1,0,12.34693878,0.982335121,[0.980960905917-0.983709335664]
1462,2,1,0,-2,-1,1,2,6,5,7,5,-5,-1,0,10.53061224,0.982335121,[0.980960905917-0.983709335664]
1473,2,1,0,-3,-1,1,2,6,5,7,5,-5,-1,0,11.08673469,0.982335121,[0.980960905917-0.983709335664]
1474,2,1,0,-3,-2,1,2,6,5,7,5,-5,-1,0,11.48979592,0.982335121,[0.980960905917-0.983709335664]
1475,2,1,0,-4,-1,1,2,6,5,7,5,-5,-1,0,11.7755102,0.982335121,[0.980960905917-0.983709335664]
1476,2,1,0,-4,-2,1,2,6,5,7,5,-5,-1,0,12.16836735,0.982335121,[0.980960905917-0.983709335664]
1477,2,1,0,-4,-3,1,2,6,5,7,5,-5,-1,0,12.69387755,0.982335121,[0.980960905917-0.983709335664]
1478,2,1,0,-5,-1,1,2,6,5,7,5,-5,-1,0,12.59693878,0.982335121,[0.980960905917-0.983709335664]
1479,2,1,0,-5,-2,1,2,6,5,7,5,-5,-1,0,12.97959184,0.982335121,[0.980960905917-0.983709335664]
1480,2,1,0,-5,-3,1,2,6,5,7,5,-5,-1,0,13.49489796,0.982335121,[0.980960905917-0.983709335664]
1499,2,1,0,-5,-4,1,2,6,5,7,5,-5,-1,0,14.14285714,0.982335121,[0.980960905917-0.983709335664]
713,2,1,0,-1,0,1,2,4,3,5,3,-3,0,2,4.086734694,0.982326794,[0.980952554889-0.983701032427]
716,2,1,0,-2,0,1,2,4,3,5,3,-3,0,2,4.489795918,0.982326794,[0.980952554889-0.983701032427]
717,2,1,0,-3,0,1,2,4,3,5,3,-3,0,2,5.025510204,0.982326794,[0.980952554889-0.983701032427]
718,2,1,0,-2,-1,1,2,4,3,5,3,-3,0,2,4.739795918,0.982326794,[0.980952554889-0.983701032427]
719,2,1,0,-3,-1,1,2,4,3,5,3,-3,0,2,5.265306122,0.982326794,[0.980952554889-0.983701032427]
720,2,1,0,-3,-2,1,2,4,3,5,3,-3,0,2,5.637755102,0.982326794,[0.980952554889-0.983701032427]
1123,2,1,0,-1,0,1,2,5,4,6,4,-4,-1,1,6.673469388,0.982326794,[0.980952554889-0.983701032427]
1136,2,1,0,-1,0,1,2,6,5,7,5,-5,-2,0,10.25,0.982326794,[0.980952554889-0.983701032427]
1355,2,1,0,-2,0,1,2,5,4,6,4,-4,-1,1,7.086734694,0.982326794,[0.980952554889-0.983701032427]
1356,2,1,0,-3,0,1,2,5,4,6,4,-4,-1,1,7.632653061,0.982326794,[0.980952554889-0.983701032427]
1357,2,1,0,-4,0,1,2,5,4,6,4,-4,-1,1,8.31122449,0.982326794,[0.980952554889-0.983701032427]
1390,2,1,0,-2,0,1,2,6,5,7,5,-5,-2,0,10.67346939,0.982326794,[0.980952554889-0.983701032427]
1398,2,1,0,-3,0,1,2,6,5,7,5,-5,-2,0,11.22959184,0.982326794,[0.980952554889-0.983701032427]
1401,2,1,0,-4,0,1,2,6,5,7,5,-5,-2,0,11.91836735,0.982326794,[0.980952554889-0.983701032427]
1404,2,1,0,-5,0,1,2,6,5,7,5,-5,-2,0,12.73979592,0.982326794,[0.980952554889-0.983701032427]
1407,2,1,0,-2,-1,1,2,5,4,6,4,-4,-1,1,7.346938776,0.982326794,[0.980952554889-0.983701032427]
1410,2,1,0,-3,-1,1,2,5,4,6,4,-4,-1,1,7.882653061,0.982326794,[0.980952554889-0.983701032427]
1411,2,1,0,-3,-2,1,2,5,4,6,4,-4,-1,1,8.265306122,0.982326794,[0.980952554889-0.983701032427]
1412,2,1,0,-4,-1,1,2,5,4,6,4,-4,-1,1,8.551020408,0.982326794,[0.980952554889-0.983701032427]
1413,2,1,0,-4,-2,1,2,5,4,6,4,-4,-1,1,8.923469388,0.982326794,[0.980952554889-0.983701032427]
1414,2,1,0,-4,-3,1,2,5,4,6,4,-4,-1,1,9.428571429,0.982326794,[0.980952554889-0.983701032427]
1465,2,1,0,-2,-1,1,2,6,5,7,5,-5,-2,0,10.94387755,0.982326794,[0.980952554889-0.983701032427]
1482,2,1,0,-3,-1,1,2,6,5,7,5,-5,-2,0,11.48979592,0.982326794,[0.980952554889-0.983701032427]
1487,2,1,0,-4,-1,1,2,6,5,7,5,-5,-2,0,12.16836735,0.982326794,[0.980952554889-0.983701032427]
1488,2,1,0,-5,-1,1,2,6,5,7,5,-5,-2,0,12.97959184,0.982326794,[0.980952554889-0.983701032427]
1495,2,1,0,-3,-2,1,2,6,5,7,5,-5,-2,0,11.88265306,0.982326794,[0.980952554889-0.983701032427]
1501,2,1,0,-4,-2,1,2,6,5,7,5,-5,-2,0,12.55102041,0.982326794,[0.980952554889-0.983701032427]
1502,2,1,0,-5,-2,1,2,6,5,7,5,-5,-2,0,13.35204082,0.982326794,[0.980952554889-0.983701032427]
1504,2,1,0,-4,-3,1,2,6,5,7,5,-5,-2,0,13.06632653,0.982326794,[0.980952554889-0.983701032427]
1505,2,1,0,-5,-3,1,2,6,5,7,5,-5,-2,0,13.85714286,0.982326794,[0.980952554889-0.983701032427]
1506,2,1,0,-5,-4,1,2,6,5,7,5,-5,-2,0,14.49489796,0.982326794,[0.980952554889-0.983701032427]
751,2,1,0,-1,0,1,2,5,4,6,3,-3,0,1,5.392857143,0.982314147,[0.980956942041-0.983671352478]
766,2,1,0,-2,0,1,2,5,4,6,3,-3,0,1,5.816326531,0.982314147,[0.980956942041-0.983671352478]
767,2,1,0,-3,0,1,2,5,4,6,3,-3,0,1,6.37244898,0.982314147,[0.980956942041-0.983671352478]
774,2,1,0,-2,-1,1,2,5,4,6,3,-3,0,1,6.086734694,0.982314147,[0.980956942041-0.983671352478]
775,2,1,0,-3,-1,1,2,5,4,6,3,-3,0,1,6.632653061,0.982314147,[0.980956942041-0.983671352478]
776,2,1,0,-3,-2,1,2,5,4,6,3,-3,0,1,7.025510204,0.982314147,[0.980956942041-0.983671352478]
1132,2,1,0,-1,0,1,2,6,5,7,4,-4,-1,0,8.530612245,0.982314147,[0.980956942041-0.983671352478]
1382,2,1,0,-2,0,1,2,6,5,7,4,-4,-1,0,8.964285714,0.982314147,[0.980956942041-0.983671352478]
1383,2,1,0,-3,0,1,2,6,5,7,4,-4,-1,0,9.530612245,0.982314147,[0.980956942041-0.983671352478]
1384,2,1,0,-4,0,1,2,6,5,7,4,-4,-1,0,10.22959184,0.982314147,[0.980956942041-0.983671352478]
1461,2,1,0,-2,-1,1,2,6,5,7,4,-4,-1,0,9.244897959,0.982314147,[0.980956942041-0.983671352478]
1468,2,1,0,-3,-1,1,2,6,5,7,4,-4,-1,0,9.801020408,0.982314147,[0.980956942041-0.983671352478]
1469,2,1,0,-3,-2,1,2,6,5,7,4,-4,-1,0,10.20408163,0.982314147,[0.980956942041-0.983671352478]
1470,2,1,0,-4,-1,1,2,6,5,7,4,-4,-1,0,10.48979592,0.982314147,[0.980956942041-0.983671352478]
1471,2,1,0,-4,-2,1,2,6,5,7,4,-4,-1,0,10.88265306,0.982314147,[0.980956942041-0.983671352478]
1472,2,1,0,-4,-3,1,2,6,5,7,4,-4,-1,0,11.40816327,0.982314147,[0.980956942041-0.983671352478]
206,2,1,0,-1,0,1,2,4,3,5,2,-2,0,2,3.37244898,0.982305825,[0.980948594805-0.983663055289]
687,2,1,0,-2,0,1,2,4,3,5,2,-2,0,2,3.775510204,0.982305825,[0.980948594805-0.983663055289]
688,2,1,0,-2,-1,1,2,4,3,5,2,-2,0,2,4.025510204,0.982305825,[0.980948594805-0.983663055289]
1115,2,1,0,-1,0,1,2,5,4,6,3,-3,-1,1,5.673469388,0.982305825,[0.980948594805-0.983663055289]
1133,2,1,0,-1,0,1,2,6,5,7,4,-4,-2,0,8.964285714,0.982305825,[0.980948594805-0.983663055289]
1267,2,1,0,-2,0,1,2,5,4,6,3,-3,-1,1,6.086734694,0.982305825,[0.980948594805-0.983663055289]
1268,2,1,0,-3,0,1,2,5,4,6,3,-3,-1,1,6.632653061,0.982305825,[0.980948594805-0.983663055289]
1283,2,1,0,-2,-1,1,2,5,4,6,3,-3,-1,1,6.346938776,0.982305825,[0.980948594805-0.983663055289]
1284,2,1,0,-3,-1,1,2,5,4,6,3,-3,-1,1,6.882653061,0.982305825,[0.980948594805-0.983663055289]
1285,2,1,0,-3,-2,1,2,5,4,6,3,-3,-1,1,7.265306122,0.982305825,[0.980948594805-0.983663055289]
1388,2,1,0,-2,0,1,2,6,5,7,4,-4,-2,0,9.387755102,0.982305825,[0.980948594805-0.983663055289]
1394,2,1,0,-3,0,1,2,6,5,7,4,-4,-2,0,9.943877551,0.982305825,[0.980948594805-0.983663055289]
1395,2,1,0,-4,0,1,2,6,5,7,4,-4,-2,0,10.63265306,0.982305825,[0.980948594805-0.983663055289]
1463,2,1,0,-2,-1,1,2,6,5,7,4,-4,-2,0,9.658163265,0.982305825,[0.980948594805-0.983663055289]
1481,2,1,0,-3,-1,1,2,6,5,7,4,-4,-2,0,10.20408163,0.982305825,[0.980948594805-0.983663055289]
1486,2,1,0,-4,-1,1,2,6,5,7,4,-4,-2,0,10.88265306,0.982305825,[0.980948594805-0.983663055289]
1494,2,1,0,-3,-2,1,2,6,5,7,4,-4,-2,0,10.59693878,0.982305825,[0.980948594805-0.983663055289]
1500,2,1,0,-4,-2,1,2,6,5,7,4,-4,-2,0,11.26530612,0.982305825,[0.980948594805-0.983663055289]
1503,2,1,0,-4,-3,1,2,6,5,7,4,-4,-2,0,11.78061224,0.982305825,[0.980948594805-0.983663055289]
15,2,1,0,-1,0,1,2,3,2,4,2,-2,0,3,2.596938776,0.982279288,[0.980904118166-0.983654458080]
19,2,1,0,-2,0,1,2,3,2,4,2,-2,0,3,2.979591837,0.982279288,[0.980904118166-0.983654458080]
21,2,1,0,-2,-1,1,2,3,2,4,2,-2,0,3,3.209183673,0.982279288,[0.980904118166-0.983654458080]
684,2,1,0,-1,0,1,2,4,3,5,3,-3,-1,2,4.346938776,0.982279288,[0.980904118166-0.983654458080]
973,2,1,0,-2,0,1,2,4,3,5,3,-3,-1,2,4.739795918,0.982279288,[0.980904118166-0.983654458080]
974,2,1,0,-3,0,1,2,4,3,5,3,-3,-1,2,5.265306122,0.982279288,[0.980904118166-0.983654458080]
977,2,1,0,-2,-1,1,2,4,3,5,3,-3,-1,2,4.979591837,0.982279288,[0.980904118166-0.983654458080]
978,2,1,0,-3,-1,1,2,4,3,5,3,-3,-1,2,5.494897959,0.982279288,[0.980904118166-0.983654458080]
979,2,1,0,-3,-2,1,2,4,3,5,3,-3,-1,2,5.857142857,0.982279288,[0.980904118166-0.983654458080]
1124,2,1,0,-1,0,1,2,5,4,6,4,-4,-2,1,7.086734694,0.982279288,[0.980904118166-0.983654458080]
1137,2,1,0,-1,0,1,2,6,5,7,5,-5,-3,0,10.81632653,0.982279288,[0.980904118166-0.983654458080]
1358,2,1,0,-2,0,1,2,5,4,6,4,-4,-2,1,7.489795918,0.982279288,[0.980904118166-0.983654458080]
1359,2,1,0,-3,0,1,2,5,4,6,4,-4,-2,1,8.025510204,0.982279288,[0.980904118166-0.983654458080]
1360,2,1,0,-4,0,1,2,5,4,6,4,-4,-2,1,8.693877551,0.982279288,[0.980904118166-0.983654458080]
1391,2,1,0,-2,0,1,2,6,5,7,5,-5,-3,0,11.22959184,0.982279288,[0.980904118166-0.983654458080]
1399,2,1,0,-3,0,1,2,6,5,7,5,-5,-3,0,11.7755102,0.982279288,[0.980904118166-0.983654458080]
1402,2,1,0,-4,0,1,2,6,5,7,5,-5,-3,0,12.45408163,0.982279288,[0.980904118166-0.983654458080]
1405,2,1,0,-5,0,1,2,6,5,7,5,-5,-3,0,13.26530612,0.982279288,[0.980904118166-0.983654458080]
1408,2,1,0,-2,-1,1,2,5,4,6,4,-4,-2,1,7.739795918,0.982279288,[0.980904118166-0.983654458080]
1415,2,1,0,-3,-1,1,2,5,4,6,4,-4,-2,1,8.265306122,0.982279288,[0.980904118166-0.983654458080]
1416,2,1,0,-3,-2,1,2,5,4,6,4,-4,-2,1,8.637755102,0.982279288,[0.980904118166-0.983654458080]
1417,2,1,0,-4,-1,1,2,5,4,6,4,-4,-2,1,8.923469388,0.982279288,[0.980904118166-0.983654458080]
1418,2,1,0,-4,-2,1,2,5,4,6,4,-4,-2,1,9.285714286,0.982279288,[0.980904118166-0.983654458080]
1419,2,1,0,-4,-3,1,2,5,4,6,4,-4,-2,1,9.780612245,0.982279288,[0.980904118166-0.983654458080]
1466,2,1,0,-2,-1,1,2,6,5,7,5,-5,-3,0,11.48979592,0.982279288,[0.980904118166-0.983654458080]
1484,2,1,0,-3,-1,1,2,6,5,7,5,-5,-3,0,12.0255102,0.982279288,[0.980904118166-0.983654458080]
1490,2,1,0,-4,-1,1,2,6,5,7,5,-5,-3,0,12.69387755,0.982279288,[0.980904118166-0.983654458080]
1491,2,1,0,-5,-1,1,2,6,5,7,5,-5,-3,0,13.49489796,0.982279288,[0.980904118166-0.983654458080]
1497,2,1,0,-3,-2,1,2,6,5,7,5,-5,-3,0,12.40816327,0.982279288,[0.980904118166-0.983654458080]
1508,2,1,0,-4,-2,1,2,6,5,7,5,-5,-3,0,13.06632653,0.982279288,[0.980904118166-0.983654458080]
1509,2,1,0,-5,-2,1,2,6,5,7,5,-5,-3,0,13.85714286,0.982279288,[0.980904118166-0.983654458080]
1511,2,1,0,-4,-3,1,2,6,5,7,5,-5,-3,0,13.57142857,0.982279288,[0.980904118166-0.983654458080]
1512,2,1,0,-5,-3,1,2,6,5,7,5,-5,-3,0,14.35204082,0.982279288,[0.980904118166-0.983654458080]
1513,2,1,0,-5,-4,1,2,6,5,7,5,-5,-3,0,14.97959184,0.982279288,[0.980904118166-0.983654458080]
13,2,1,0,-1,0,1,2,3,2,4,1,-1,0,3,2.168367347,0.982258317,[0.980900143182-0.983616490921]
395,2,1,0,-1,0,1,2,4,3,5,2,-2,-1,2,3.632653061,0.982258317,[0.980900143182-0.983616490921]
401,2,1,0,-2,0,1,2,4,3,5,2,-2,-1,2,4.025510204,0.982258317,[0.980900143182-0.983616490921]
402,2,1,0,-2,-1,1,2,4,3,5,2,-2,-1,2,4.265306122,0.982258317,[0.980900143182-0.983616490921]
1116,2,1,0,-1,0,1,2,5,4,6,3,-3,-2,1,6.086734694,0.982258317,[0.980900143182-0.983616490921]
1134,2,1,0,-1,0,1,2,6,5,7,4,-4,-3,0,9.530612245,0.982258317,[0.980900143182-0.983616490921]
1269,2,1,0,-2,0,1,2,5,4,6,3,-3,-2,1,6.489795918,0.982258317,[0.980900143182-0.983616490921]
1270,2,1,0,-3,0,1,2,5,4,6,3,-3,-2,1,7.025510204,0.982258317,[0.980900143182-0.983616490921]
1286,2,1,0,-2,-1,1,2,5,4,6,3,-3,-2,1,6.739795918,0.982258317,[0.980900143182-0.983616490921]
1287,2,1,0,-3,-1,1,2,5,4,6,3,-3,-2,1,7.265306122,0.982258317,[0.980900143182-0.983616490921]
1288,2,1,0,-3,-2,1,2,5,4,6,3,-3,-2,1,7.637755102,0.982258317,[0.980900143182-0.983616490921]
1389,2,1,0,-2,0,1,2,6,5,7,4,-4,-3,0,9.943877551,0.982258317,[0.980900143182-0.983616490921]
1396,2,1,0,-3,0,1,2,6,5,7,4,-4,-3,0,10.48979592,0.982258317,[0.980900143182-0.983616490921]
1397,2,1,0,-4,0,1,2,6,5,7,4,-4,-3,0,11.16836735,0.982258317,[0.980900143182-0.983616490921]
1464,2,1,0,-2,-1,1,2,6,5,7,4,-4,-3,0,10.20408163,0.982258317,[0.980900143182-0.983616490921]
1483,2,1,0,-3,-1,1,2,6,5,7,4,-4,-3,0,10.73979592,0.982258317,[0.980900143182-0.983616490921]
1489,2,1,0,-4,-1,1,2,6,5,7,4,-4,-3,0,11.40816327,0.982258317,[0.980900143182-0.983616490921]
1496,2,1,0,-3,-2,1,2,6,5,7,4,-4,-3,0,11.12244898,0.982258317,[0.980900143182-0.983616490921]
1507,2,1,0,-4,-2,1,2,6,5,7,4,-4,-3,0,11.78061224,0.982258317,[0.980900143182-0.983616490921]
1510,2,1,0,-4,-3,1,2,6,5,7,4,-4,-3,0,12.28571429,0.982258317,[0.980900143182-0.983616490921]
25,2,1,0,-1,0,1,2,3,2,4,2,-2,-1,3,2.836734694,0.982194188,[0.980814570999-0.983573805488]
32,2,1,0,-2,0,1,2,3,2,4,2,-2,-1,3,3.209183673,0.982194188,[0.980814570999-0.983573805488]
36,2,1,0,-2,-1,1,2,3,2,4,2,-2,-1,3,3.428571429,0.982194188,[0.980814570999-0.983573805488]
683,2,1,0,-1,0,1,2,4,3,5,3,-3,-2,2,4.739795918,0.982194188,[0.980814570999-0.983573805488]
975,2,1,0,-2,0,1,2,4,3,5,3,-3,-2,2,5.12244898,0.982194188,[0.980814570999-0.983573805488]
976,2,1,0,-3,0,1,2,4,3,5,3,-3,-2,2,5.637755102,0.982194188,[0.980814570999-0.983573805488]
980,2,1,0,-2,-1,1,2,4,3,5,3,-3,-2,2,5.352040816,0.982194188,[0.980814570999-0.983573805488]
981,2,1,0,-3,-1,1,2,4,3,5,3,-3,-2,2,5.857142857,0.982194188,[0.980814570999-0.983573805488]
982,2,1,0,-3,-2,1,2,4,3,5,3,-3,-2,2,6.209183673,0.982194188,[0.980814570999-0.983573805488]
1125,2,1,0,-1,0,1,2,5,4,6,4,-4,-3,1,7.632653061,0.982194188,[0.980814570999-0.983573805488]
1138,2,1,0,-1,0,1,2,6,5,7,5,-5,-4,0,11.51530612,0.982194188,[0.980814570999-0.983573805488]
1361,2,1,0,-2,0,1,2,5,4,6,4,-4,-3,1,8.025510204,0.982194188,[0.980814570999-0.983573805488]
1362,2,1,0,-3,0,1,2,5,4,6,4,-4,-3,1,8.551020408,0.982194188,[0.980814570999-0.983573805488]
1363,2,1,0,-4,0,1,2,5,4,6,4,-4,-3,1,9.209183673,0.982194188,[0.980814570999-0.983573805488]
1392,2,1,0,-2,0,1,2,6,5,7,5,-5,-4,0,11.91836735,0.982194188,[0.980814570999-0.983573805488]
1400,2,1,0,-3,0,1,2,6,5,7,5,-5,-4,0,12.45408163,0.982194188,[0.980814570999-0.983573805488]
1403,2,1,0,-4,0,1,2,6,5,7,5,-5,-4,0,13.12244898,0.982194188,[0.980814570999-0.983573805488]
1406,2,1,0,-5,0,1,2,6,5,7,5,-5,-4,0,13.92346939,0.982194188,[0.980814570999-0.983573805488]
1409,2,1,0,-2,-1,1,2,5,4,6,4,-4,-3,1,8.265306122,0.982194188,[0.980814570999-0.983573805488]
1420,2,1,0,-3,-1,1,2,5,4,6,4,-4,-3,1,8.780612245,0.982194188,[0.980814570999-0.983573805488]
